"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1959900441061548178","Mon Aug 25 10:44:57 +0000 2025","8","@ekatrisnawan @fahrisalam Artikel tersebut mengungkap bahwa nampan makanan untuk program Makan Bergizi Gratis (MBG) di Indonesia sebenarnya diproduksi di Chaoshan China meski diberi label Made in Indonesia . Impor ilegal terus terjadi meski ada larangan dengan bahan tipe 201 yang berbahaya (dilarang","1959929988343579036","","ekatrisnawan","in","","0","1","1","https://x.com/undefined/status/1959929988343579036","1720665183188922368",
"1959918290974752826","Mon Aug 25 09:58:28 +0000 2025","2","SEJUMLAH organisasi pelajar Islam yang tergabung dalam Poros Pelajar memberikan rekomendasi Kementerian Perdagangan terkait penyediaan food tray (nampan makanan) pada program Makan Bergizi Gratis (MBG). https://t.co/RtXu5RYLlm","1959918290974752826","","","in","","0","1","0","https://x.com/undefined/status/1959918290974752826","68930552",
"1959904151309267323","Mon Aug 25 09:02:18 +0000 2025","0","Biaya 1 dapur MBG sekitar Rp 2 miliar. Target Kadin: bangun sampai 1.000 dapur. Selain menyediakan makanan bergizi program ini juga menggerakkan ekonomi daerah karena uang berputar lebih cepat. ","1959904156040511852","","InvestorID","in","","0","1","0","https://x.com/undefined/status/1959904156040511852","238091066",
"1959884618670219690","Mon Aug 25 07:44:40 +0000 2025","0","Wakil Gubernur Tinjau Program Makanan Bergizi Gratis di Aceh Utara https://t.co/w72xPCdzMY","1959884618670219690","","","in","","0","0","0","https://x.com/undefined/status/1959884618670219690","1832343345085210624",
"1959871778941215092","Mon Aug 25 06:53:39 +0000 2025","1","H. Longki Djanggola : Tinjau Program Makanan Bergizi Gratis di Palu https://t.co/06frgTt2YI","1959871778941215092","https://pbs.twimg.com/media/GzLc_vBbEAAW7z8.jpg","","in","","0","0","0","https://x.com/undefined/status/1959871778941215092","2916147380",
"1959867940402348286","Mon Aug 25 06:38:24 +0000 2025","2","Dalam upaya mendukung program pemerintah untuk meningkatkan gizi anak sekolah Babinsa Koramil 1426-02/Polsel Kodim 1426/Takalar Sertu Usman melaksanakan pendampingan pembagian makanan bergizi gratis untuk siswa-siswi di Kel. Bulukunyi Kec. Polsel Kab. Takalar. https://t.co/GYM8CW7jvY","1959867940402348286","https://pbs.twimg.com/media/GzLZfzUbsAAqXIj.jpg","","in","","0","0","0","https://x.com/undefined/status/1959867940402348286","1027033354464518144",
"1959293523720888804","Mon Aug 25 05:56:26 +0000 2025","0","@ThreadSkandal Sebelum melaksanakan program ada baiknya untuk membuat perencanaan terlebih dahulu ttg kebersihan bagaimana cara penyalurannya dan menu yg bagaimana dikatakan bergizi perlu banyak peran didlm MBG ini ga sekedar bagi-bagi makanan doang ini yg ada ngeracunin anak-anak.","1959857379589398781","","ThreadSkandal","in","","0","0","0","https://x.com/undefined/status/1959857379589398781","1935252820581826565",
"1959817375181906202","Mon Aug 25 03:17:28 +0000 2025","0","Babinsa Loka Dampingi Pembagian Makanan Bergizi Gratis di TK Al Uswah BULUKUMBA Babinsa Koramil 1411-04/Ujung Bulu Kelurahan Loka Serma Makbul melaksanakan pendampingan kegiatan program pemerintah tentang pembagian makanan bergizi gratis di TK Al Uswah Senin (25/8/2025). https://t.co/VQ6sWuEacY","1959817375181906202","https://pbs.twimg.com/media/GzKrf6fbsAA1931.jpg","","in","","0","0","0","https://x.com/undefined/status/1959817375181906202","1762647935723143168",
"1959806537150734746","Mon Aug 25 02:34:24 +0000 2025","1","Bhabinkamtibmas Kel. Cipondoh Makmur AIPTU Susilo Ari monitoring pembagian Makanan Bergizi Gratis (MBG) kepada 500 siswa/i SDN 05 Kel. Cipondoh Makmur. Kegiatan ini bertujuan mendukung program Cooling System mempererat komunikasi dengan masyarakat serta menciptakan rasa aman https://t.co/vAkeF8ZhTn","1959806537150734746","https://pbs.twimg.com/media/GzKhqHpawAADapu.jpg","","in","","0","0","0","https://x.com/undefined/status/1959806537150734746","1752193000544083969",
"1959785296364457996","Mon Aug 25 01:10:00 +0000 2025","0","Program Makanan Bergizi Gratis hadir dengan niat mulia tapi kasus keracunan berulang memunculkan dilema antara gizi dan keamanan konsumsi. #Headline https://t.co/OTOItpWhO7","1959785296364457996","","","in","","1","0","1","https://x.com/undefined/status/1959785296364457996","23786106",
"1959654490547835264","Sun Aug 24 16:30:13 +0000 2025","0","Cetak Generasi Sehat Dan Cerdas Babinsa Koramil 1702-01/Wamena Kampanyekan Program Makanan Bergizi Di Sekolah https://t.co/XBUcdXwBJZ https://t.co/90DEYSoZVA https://t.co/C97rdZ0ZoE https://t.co/6ebAL5xMik","1959654490547835264","https://pbs.twimg.com/media/GzIW8pPaEAAdrHx.jpg","","in","","0","0","0","https://x.com/undefined/status/1959654490547835264","2776168416",
